Location,,ContainerID,Alms,LoadPort,,Disch.Port,,,,Monitored,Temp SP,Supply,,Return
460686,,TRLU1730042,0,ESVLC,,COCTG/CLSAI,,,,Checked,-18,"-21,3",,"-17,7"
261184,,AMCU9264898,0,ESVLC,,MQFDF/MQFDF,,,,Checked,2,2,,"2,875"
420812,,TTNU8695432,0,ESVLC,,JMKIN/GTPBR,,,,Checked,0,"-0,125",,"0,1875"
60182,,TTNU8275070,0,ESVLC,,GPPTP/PRSJU,,,,Unchecked,-18,-17,,
60282,,TCLU1165169,0,ESVLC,,GPPTP/GPPTP,,,,Unchecked,4,5,,6
60382,,TRIU8674373,0,ESVLC,,GPPTP/PRSJU,,,,Unchecked,0,0,,1
60482,,TRIU8078219,0,ESVLC,,GPPTP/GPPTP,,,,Unchecked,2,"10,8",,12
60982,,CGMU9299071,0,ESVLC,,GPPTP/PRSJU,,,,Unchecked,,,,
61182,,CXRU1385200,0,ESVLC,,GPPTP/GPPTP,,,,Unchecked,,,,
61382,,CXRU1602564,0,ESVLC,,GPPTP/GPPTP,,,,Unchecked,,,,
70582,,CGMU3043800,0,ESVLC,,GPPTP/PRSJU,,,,Checked,18,"17,28",,"17,72"
261182,,SEGU9002805,0,ESVLC,,MQFDF/MQFDF,,,,Unchecked,,,,
261382,,TCLU1290540,0,ESVLC,,MQFDF/MQFDF,,,,Unchecked,,,,
431282,,CGMU3000440,0,ESVLC,,COCTG/PAMIT,,,,Checked,-18,"-193,125",,"-171,875"
431284,,CGMU3000938,0,ESVLC,,COCTG/CLSAI,,,,Checked,5,"51,875",,"58,125"
460182,,APRU5731719,0,ESVLC,,DOCAU/DOCAU,,,,Unchecked,,,,
460184,,CXRU1553984,0,ESVLC,,DOCAU/DOCAU,,,,Unchecked,,,,
460282,,CXRU1385670,0,ESVLC,,DOCAU/DOCAU,,,,Unchecked,,,,
460382,,APRU6118928,0,ESVLC,,DOCAU/DOCAU,,,,Unchecked,,,,
460482,,TTNU8425503,0,ESVLC,,DOCAU/DOCAU,,,,Unchecked,,,,
460484,,TRIU8077470,0,ESVLC,,DOCAU/DOCAU,,,,Unchecked,,,,
460582,,APRU5101134,0,ESVLC,,COCTG/COCTG,,,,Unchecked,,,,
460682,,APRU5806464,0,ESVLC,,COCTG/ECGYE,,,,Unchecked,,,,
460684,,APRU5709280,0,ESVLC,,COCTG/ECGYE,,,,Unchecked,,,,
460782,,CGMU9338877,0,ESVLC,,COCTG/CLSAI,,,,Unchecked,,,,
460784,,TRIU8684664,0,ESVLC,,COCTG/COBAQ,,,,Unchecked,,,,
421012,,TRIU8731920,0,ESVLC,,JMKIN/MXPGO,,,,Indeterminate,,,,
60082,,CXRU1281649,0,ESVLC,,GPPTP/PRSJU,,,,Unchecked,6,2,,3
100512,,TRLU1725468,0,ITGOA,,MQFDF,,,,Indeterminate,,,,
140812,,CGMU5427493,0,ITGOA,,JMKIN/NCNOU,,,,Checked,14,"13,77",,"14,07"
260610,,MFTU8191640,0,ESBCN,,MQFDF/MQFDF,,,,Indeterminate,,,,
260612,,TLLU1050379,0,ESBCN,,MQFDF/MQFDF,,,,Indeterminate,,,,
271106,,SZLU3609354,0,ESBCN,,MQFDF/MQFDF,,,,Indeterminate,,,,
340910,,MFTU8191661,0,ITGOA,,GPPTP,,,,Indeterminate,,,,
341110,,MFTU8192631,0,ITGOA,,GPPTP,,,,Indeterminate,,,,
341212,,CGMU6536009,0,ITLIV,,DOCAU/DOCAU,,,,Indeterminate,,,,
380106,,TRIU8121151,0,ESBCN,,COCTG/ECGYE,,,,Indeterminate,,,,
380108,,TRLU1705610,0,ESBCN,,COCTG/COBUN,,,,Indeterminate,,,,
380110,,AMCU9290557,0,ESBCN,,COCTG/CLSAI,,,,Indeterminate,,,,
380112,,TLLU1050419,0,ESBCN,,COCTG/COCTG,,,,Indeterminate,,,,
380206,,TRIU8764878,0,ESBCN,,COCTG/ECGYE,,,,Indeterminate,,,,
380208,,AXIU6110362,0,ESBCN,,COCTG/ECGYE,,,,Indeterminate,,,,
380212,,TCLU1312568,0,ESBCN,,COCTG/COCTG,,,,Indeterminate,,,,
380306,,CGMU6506344,0,ESBCN,,COCTG/ECGYE,,,,Indeterminate,,,,
380308,,CGMU4961586,0,ESBCN,,COCTG/ECGYE,,,,Indeterminate,,,,
380312,,TCLU1155140,0,ESBCN,,COCTG/COCTG,,,,Indeterminate,,,,
380412,,GESU9585755,0,ESBCN,,COCTG/CLSAI,,,,Indeterminate,,,,
